1.	1.
1.1	1.1680241288594857
1.2	1.3460286474156722
1.3	1.5337764829309213
1.4	1.7310648586366955
1.5	1.9377184277293666
1.6	2.1535841348925135
1.7000000000000002	2.3785272912779813
1.8	2.6124285228487985
1.9	2.8551813607510397
2.	3.1066903125049325
2.1	3.3668692992506117
2.2	3.635640375787155
2.3	3.9129326719687025
2.4000000000000004	4.198681509431535
2.5	4.492827658693818
2.6	4.795316709742528
2.7	5.106098535194593
2.8	5.425126829593798
2.9000000000000004	5.752358711798462
3.	6.087754380015634
3.1	6.431276811051159
3.2	6.782891496918234
3.3000000000000003	7.142566213188396
3.4000000000000004	7.510270814453064
3.5	7.885977053054092
3.6	8.269658417877336
3.7	8.661289990519744
3.8000000000000003	9.060848316561765
3.9000000000000004	9.468311290024161
4.	9.883658049373167
4.1	10.30686888367633
4.2	10.73792514770879
4.300000000000001	11.17680918497684
4.4	11.62350425776451
4.5	12.07799448342755
4.6	12.540264776259484
4.7	13.01030079434039
4.800000000000001	13.4880888908509
4.9	13.973616069399197
5.	14.466869942959024
5.1000000000000005	14.967838696067902
5.2	15.47651104997122
5.3	15.992876230435602
5.4	16.516923937984437
5.5	17.04864432033544
5.6000000000000005	17.588027946843496
5.7	18.135065784773296
5.800000000000001	18.68974917724268
5.9	19.25206982269615
6.	19.822019755778843
6.1000000000000005	20.399591329498136
6.2	20.984777198565755
6.300000000000001	21.577570303828686
6.4	22.177963857701673
6.5	22.78595133052418
6.6000000000000005	23.40152643777165
6.7	24.024683128055997
6.800000000000001	24.655415571857173
6.9	25.293718150932506
7.	25.93958544835429
7.1000000000000005	26.59301223913087
7.2	27.253993481370944
7.300000000000001	27.922524307952195
7.4	28.598600018660527
7.5	29.282216072768406
7.6000000000000005	29.973368082020677
7.7	30.67205180400418
7.800000000000001	31.37826313587392
7.9	32.091998108412476
8.	32.8132528804037
8.100000000000001	33.54202373329812
8.2	34.27830706615441
8.3	35.02209939083713
8.4	35.773397327458085
8.5	36.53219760004468
8.600000000000001	37.298497032421274
8.7	38.072292544293425
8.8	38.8535811475212
8.9	39.642359942569534
9.	40.438626115129765
9.1	41.24237693289742
9.200000000000001	42.05360974250127
9.3	42.872321966573914
9.4	43.698511100955514
9.5	44.53217471202475
9.6	45.37331043414906
9.700000000000001	46.221915967248144
9.8	47.07798907446521
9.9	47.941527579939475
10.	48.812529366674454
10.1	49.69099237449963
10.200000000000001	50.57691459811627
10.3	51.470294085227614
10.4	52.371128934746636
10.5	53.279417295077145
10.600000000000001	54.19515736246753
10.700000000000001	55.118347379430055
10.8	56.04898563322453
10.9	56.987070454403444
11.	57.93260021541389
11.100000000000001	58.8855733292565
11.200000000000001	59.845988248194544
11.3	60.81384346251512
11.4	61.789137499338764
11.5	62.771868921471665
11.600000000000001	63.762036326304894
11.700000000000001	64.75963834475282
11.8	65.76467364023328
11.9	66.7771409076832
12.	67.79703887261361
12.100000000000001	68.82436629019698
12.200000000000001	69.8591219443877
12.3	70.90130464707735
12.4	71.95091323727577
12.5	73.00794658032612
12.600000000000001	74.0724035671431
12.700000000000001	75.14428311348153
12.8	76.22358415923013
12.9	77.31030566772587
13.	78.40444662509806
13.100000000000001	79.5060060396304
13.200000000000001	80.61498294114611
13.3	81.73137638041389
13.4	82.85518542857561
13.5	83.98640917658747
13.600000000000001	85.12504673468796
13.700000000000001	86.27109723187553
13.8	87.42455981540911
13.9	88.58543365032153
14.	89.75371791894959
14.100000000000001	90.92941182047961
14.200000000000001	92.11251457050801
14.3	93.30302540061352
14.4	94.50094355794619
14.5	95.70626830482657
14.600000000000001	96.91899891835928
14.700000000000001	98.13913469005605
14.8	99.36667492547508
14.9	100.6016189438649
15.	101.8439660778255
15.100000000000001	103.0937156729746
15.200000000000001	104.35086708762942
15.3	105.61541969249123
15.4	106.88737287034469
15.5	108.16672601576511
15.600000000000001	109.45347853483187
15.700000000000001	110.74762984485321
15.8	112.04917937409716
15.9	113.3581265615304
16.	114.67447085656762
16.1	115.99821171882199
16.200000000000003	117.32934861786867
16.3	118.66788103301246
16.4	120.01380845306156
16.5	121.36713037611017
16.6	122.72784630932263
16.700000000000003	124.09595576872965
16.8	125.4714582790227
16.9	126.85435337336236
17.	128.2446405931869
17.1	129.6423194880243
17.2	131.0473896153146
17.3	132.45985054023518
17.400000000000002	133.8797018355264
17.5	135.30694308133084
17.6	136.7415738650245
17.7	138.18359378106797
17.8	139.63300243084547
17.900000000000002	141.08979942252074
18.	142.55398437088817
18.1	144.02555689723485
18.2	145.5045166291981
18.3	146.99086320063518
18.400000000000002	148.48459625149118
18.5	149.98571542767044
18.6	151.4942203809111
18.7	153.0101107686689
18.8	154.5333862539928
18.900000000000002	156.0640465054137
19.	157.6020911968318
19.1	159.14752000740356
19.2	160.70033262144239
19.3	162.2605287283022
19.400000000000002	163.82810802229105
